Character Name,Account Handle,Level,Class,Guild Rank,Contribution Total,Join Date,Rank Change Date,Last Active Date,Status,Public Comment,Public Comment Last Edit Date,Officer Comment,Officer Comment Author,Officer Comment Last Edit Date
Pretty Ms. Scarlet,@Lady-Frost,70,Oathbound Paladin,Apprentice Explorer,0,5/8/2016 4:02:04 PM,,5/23/2016 2:50:19 AM,"","",
Makaria Fiendline,@Mrrockity,69,Scourge Warlock,Apprentice Explorer,0,5/20/2016 6:06:43 PM,,5/23/2016 8:09:25 AM,"","",
baRakO,@rotciv01647,70,Oathbound Paladin,Journeyman Explorer,0,4/24/2015 1:26:48 AM,,5/15/2016 8:34:53 PM,"","",
Don Drajote,@gphe,63,Oathbound Paladin,Councilor,0,2/3/2016 11:17:22 PM,,5/23/2016 12:55:25 AM,"","",
poopar,@gms3p92,70,Guardian Fighter,Journeyman Explorer,0,8/21/2015 5:00:46 PM,,4/29/2016 11:59:47 AM,"","",
Helios Netherex,@valtrexguy,62,Oathbound Paladin,Apprentice Explorer,0,3/23/2016 8:00:49 AM,,4/13/2016 1:45:07 PM,"","Iggzanthas in Disguise",3/23/2016 9:15:39 PM
Dara Silentread,@Mrrockity,30,Control Wizard,Apprentice Explorer,0,5/22/2016 11:43:46 AM,,5/22/2016 6:46:54 PM,"","",
poopmash,@gms3p92,70,Hunter Ranger,Journeyman Explorer,0,12/14/2015 5:05:17 PM,,5/23/2016 8:11:13 AM,"","",
Wanderer,@silence1x,70,Oathbound Paladin,Journeyman Explorer,0,2/14/2016 8:27:36 PM,3/27/2016 8:37:43 PM,5/18/2016 8:20:02 PM,"","",
Bones,@panicbutton11,70,Oathbound Paladin,Master Adventurer,0,9/9/2015 8:52:57 AM,,5/23/2016 5:13:16 AM,"","",
Reef,@panicbutton10,70,Scourge Warlock,Adventurer,0,9/15/2015 9:27:37 AM,,5/23/2016 5:16:52 AM,"","",
Drimm,@Omni181,70,Scourge Warlock,Journeyman Explorer,0,5/14/2016 6:10:16 PM,5/20/2016 8:12:17 AM,5/23/2016 8:54:49 AM,"","",
